172.30.0.1 - - [08/Jun/2024:14:33:53 +0000] "GET /auth/users/ HTTP/1.1" 401 9415 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0" "-"
172.30.0.1 - - [08/Jun/2024:14:33:53 +0000] "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 404 146 "http://localhost/auth/users/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0" "-"
172.30.0.1 - - [08/Jun/2024:14:33:53 +0000] "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 404 146 "http://localhost/auth/users/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0" "-"
172.30.0.1 - - [08/Jun/2024:14:33:53 +0000] "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 404 146 "http://localhost/auth/users/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0" "-"
172.30.0.1 - - [08/Jun/2024:14:33:53 +0000] "GET /static/rest_framework/js/csrf.js HTTP/1.1" 404 146 "http://localhost/auth/users/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0" "-"
172.30.0.1 - - [08/Jun/2024:14:33:53 +0000] "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 404 146 "http://localhost/auth/users/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0" "-"
172.30.0.1 - - [08/Jun/2024:14:33:53 +0000] "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 404 146 "http://localhost/auth/users/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0" "-"
172.30.0.1 - - [08/Jun/2024:14:33:53 +0000] "GET /static/rest_framework/js/default.js HTTP/1.1" 404 146 "http://localhost/auth/users/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0" "-"
172.30.0.1 - - [08/Jun/2024:14:33:53 +0000] "GET /static/rest_framework/css/prettify.css HTTP/1.1" 404 146 "http://localhost/auth/users/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0" "-"
172.30.0.1 - - [08/Jun/2024:14:33:53 +0000] "GET /static/rest_framework/js/load-ajax-form.js HTTP/1.1" 404 146 "http://localhost/auth/users/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0" "-"
172.30.0.1 - - [08/Jun/2024:14:33:53 +0000] "GET /static/rest_framework/css/default.css HTTP/1.1" 404 146 "http://localhost/auth/users/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0" "-"
172.30.0.1 - - [08/Jun/2024:14:33:53 +0000] "GET /static/rest_framework/js/jquery-3.7.1.min.js HTTP/1.1" 404 146 "http://localhost/auth/users/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0" "-"
172.30.0.1 - - [08/Jun/2024:14:33:53 +0000] "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 404 146 "http://localhost/auth/users/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0" "-"
172.30.0.1 - - [08/Jun/2024:14:33:53 +0000] "GET /static/rest_framework/js/csrf.js HTTP/1.1" 404 146 "http://localhost/auth/users/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0" "-"
172.30.0.1 - - [08/Jun/2024:14:33:53 +0000] "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 404 146 "http://localhost/auth/users/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0" "-"
172.30.0.1 - - [08/Jun/2024:14:33:53 +0000] "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 404 146 "http://localhost/auth/users/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0" "-"
172.30.0.1 - - [08/Jun/2024:14:33:53 +0000] "GET /static/rest_framework/js/default.js HTTP/1.1" 404 146 "http://localhost/auth/users/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0" "-"
